SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
CE,18,F,1,2,1,D,D,4,A,A,357.86
CE,18,M,1,2,1,A,A,3,A,A,411.36
CE,18,M,1,2,1,A,A,5,A,A,466.62
CE,17,F,1,1,1,A,A,3,A,A,498.26000000000005
CE,17,F,1,2,2,B,A,7,B,B,654.36
CE,18,M,1,1,1,B,B,6,B,A,513.86
CE,19,F,1,1,1,A,A,4,A,A,492.43999999999994
CE,18,F,1,2,1,D,A,2,A,B,467.6
CE,17,M,1,1,1,D,D,4,B,B,572.36
CE,16,F,1,2,1,C,B,5,A,B,552.1
CE,17,M,1,2,1,A,A,4,B,A,463.82000000000005
CE,17,M,1,2,1,B,B,3,A,A,473.14
CE,17,F,1,2,2,B,B,4,C,B,634.62
CE,18,F,1,1,1,A,A,4,A,A,599.26
CE,19,F,1,2,1,A,A,3,A,B,489.36
CE,20,F,1,2,1,A,A,4,B,A,482.23999999999995
CE,17,M,1,2,1,A,A,6,A,B,377.97999999999996
CE,17,F,1,1,2,A,B,4,B,B,559.8399999999999
CE,18,M,1,2,1,A,A,5,A,A,414.52
CE,19,F,1,1,1,A,A,3,A,A,521.72
CE,18,F,1,2,1,D,A,2,A,B,440.12000000000006
CE,17,M,1,2,1,A,A,4,A,A,471.18
CE,18,F,1,1,2,A,C,3,B,B,680.14
CE,17,M,1,1,1,A,A,3,B,B,502.82000000000005
CE,20,M,1,2,1,B,B,4,B,A,536.8399999999999
CE,18,F,1,2,1,A,A,5,A,A,473.02
CE,20,F,1,1,1,B,B,6,C,B,493.58000000000004
CE,17,M,1,2,1,A,A,7,A,B,310.48
CE,17,F,1,2,1,A,A,2,A,A,429.7
CE,18,F,1,2,1,A,D,5,A,A,412.08000000000004
CE,18,F,1,2,1,A,A,3,A,B,456.98
CE,17,F,1,2,1,A,D,6,A,B,406.14
CE,17,M,1,1,2,C,C,3,D,B,690.0200000000001
CE,18,M,1,1,2,B,B,5,B,B,533.36
CE,18,M,1,1,1,C,B,4,C,B,514.14
CE,17,F,1,2,1,A,A,4,A,A,451.12
CE,33,M,1,2,1,A,A,4,A,A,326.76000000000005
CE,17,M,1,2,1,A,B,3,A,A,438.23999999999995
CE,21,M,1,2,1,B,B,2,A,B,559.02
CE,18,F,1,2,1,B,B,6,B,A,396.84000000000003
CE,18,M,2,2,1,D,A,2,B,A,378.67999999999995
CE,17,F,1,2,1,A,A,3,A,A,536.76
CE,18,F,1,1,1,A,B,5,C,B,453.48
CE,20,M,1,2,1,D,A,5,B,A,527.9200000000001
CE,18,M,1,2,1,A,A,4,A,A,594.42
CE,18,F,1,2,1,A,A,2,A,B,518.14
CE,17,F,1,2,1,B,A,5,B,B,465.5200000000001
CE,18,F,1,2,1,A,A,7,B,B,506.06000000000006
CE,18,M,1,2,1,A,A,5,A,B,402.9
CE,17,F,1,2,1,D,A,4,A,B,602.1600000000001
CE,19,M,1,2,1,A,B,3,C,B,462.82
CE,17,M,1,2,1,B,B,3,A,B,329.7
CE,20,F,2,2,1,D,B,7,B,B,438.73999999999995
