SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
AC,17,M,1,2,1,A,A,5,A,A,387.91999999999996
AC,17,F,1,2,1,A,B,5,B,A,495.93999999999994
AC,18,M,1,1,1,A,A,8,A,B,492.76000000000005
AC,18,M,1,1,1,B,B,6,A,B,421.5
AC,17,M,1,2,1,C,C,4,D,B,607.6600000000001
AC,17,F,1,1,2,C,C,5,D,B,713.04
AC,18,M,1,2,1,D,A,4,A,A,468.56000000000006
AC,17,M,1,2,1,B,D,5,B,B,536.38
AC,17,F,1,2,2,C,C,4,D,B,674.1600000000001
AC,17,M,1,1,1,B,C,5,A,B,518.9
AC,17,F,1,2,1,B,C,4,A,A,477.3
AC,17,M,1,2,2,C,B,4,D,B,597.76
AC,18,F,1,2,1,C,C,3,C,B,420.32
AC,17,M,1,2,1,A,B,5,D,B,508.82
AC,17,F,1,1,1,A,B,6,A,A,468.91999999999996
AC,18,F,1,2,1,D,D,8,B,A,491.53999999999996
AC,19,M,1,2,2,C,C,4,A,B,686.38
AC,17,M,1,2,1,C,C,5,C,A,595.24
AC,18,F,1,2,1,B,B,3,A,A,551.4399999999999
AC,17,F,1,2,1,D,A,3,B,A,534.1600000000001
AC,20,M,1,2,1,B,C,3,A,B,496.26000000000005
AC,17,M,1,2,1,D,B,3,B,B,585.4
AC,18,F,1,2,1,B,D,4,C,A,479.91999999999996
AC,17,F,1,1,1,A,A,4,B,A,457.02
AC,17,M,1,2,1,A,A,3,B,B,542.28
AC,17,M,1,1,1,A,B,2,A,A,465.18
AC,18,M,1,2,1,A,C,3,B,B,467.71999999999997
AC,18,F,1,2,1,A,A,4,A,A,427.88
AC,18,F,1,2,1,A,B,5,B,A,484.62
AC,17,M,1,2,1,C,B,4,D,B,436.06000000000006
AC,17,M,1,2,1,B,A,4,B,A,513.28
AC,21,M,2,2,1,A,B,6,A,A,363.41999999999996
AC,17,M,1,1,1,A,B,4,A,A,463.71999999999997
AC,18,M,1,2,2,A,A,4,A,A,516.64
AC,18,F,1,2,1,B,B,6,C,B,655.5
AC,19,M,1,2,1,A,B,3,A,A,439.8
AC,18,M,1,2,1,B,B,3,A,B,472.84
AC,18,F,1,2,1,A,B,4,A,A,420.28000000000003
AC,18,M,1,1,1,A,A,2,B,A,648.4
AC,18,M,1,2,1,B,D,2,B,B,453.14
AC,21,M,1,2,1,A,B,4,A,B,432.12
AC,19,M,1,2,1,A,A,4,B,A,362.8
AC,19,F,1,2,1,A,A,5,C,B,486.36
AC,18,M,1,2,1,A,B,5,A,B,425.98
AC,19,M,1,2,1,A,C,6,B,A,486.78000000000003
AC,21,M,1,2,1,A,A,4,A,A,302.14
AC,18,M,1,2,1,A,B,3,B,A,466
AC,18,F,1,2,1,B,C,4,B,B,491.82
AC,37,F,2,2,1,A,A,5,A,B,378.54
AC,17,M,1,2,1,A,C,3,B,B,527.52
AC,17,F,1,2,1,D,A,2,A,B,518
AC,17,M,1,2,1,B,C,3,D,B,438.64
AC,17,F,1,1,1,B,C,4,C,B,602.28
AC,19,M,1,2,1,A,A,5,B,B,480.7
AC,18,M,1,2,1,A,A,4,B,A,574.52
AC,18,F,1,2,1,A,A,5,A,A,363.28
AC,18,F,1,2,1,D,D,4,A,B,419.28000000000003
AC,18,F,1,2,1,A,D,4,A,A,505.32000000000005
AC,19,M,1,2,1,D,B,7,B,B,443.3
AC,17,M,1,2,1,A,A,4,A,A,447.3
AC,18,M,1,2,1,A,B,6,A,A,514.24
AC,17,F,1,2,1,D,A,2,A,A,478.32
AC,18,F,1,2,1,B,A,4,B,B,469.62
AC,17,F,1,2,1,C,C,4,A,B,562.26
AC,18,F,1,2,1,A,A,5,B,B,443.38
AC,18,F,1,2,1,A,B,4,A,A,431.38
AC,15,F,1,2,1,A,A,4,A,B,352.82
AC,17,M,1,1,2,C,C,4,D,B,563.3
AC,17,M,1,1,1,B,C,3,B,B,482.03999999999996
AC,18,M,1,2,1,A,A,4,B,B,483.1
AC,18,F,1,1,1,C,A,4,C,B,558
AC,20,F,1,2,1,C,B,2,A,B,461.5
AC,17,M,1,2,1,A,B,4,A,A,477.06000000000006
AC,18,M,1,1,1,A,B,8,A,A,484.06000000000006
AC,18,M,1,2,1,D,D,6,A,A,496.34
AC,17,F,1,2,1,B,B,7,B,B,528.4399999999999
AC,18,M,1,2,1,A,A,4,A,A,448.53999999999996
AC,20,F,1,1,1,A,A,4,C,A,372.98
AC,18,M,1,1,1,B,C,5,B,B,407.28000000000003
AC,18,F,1,1,1,A,A,4,A,B,506.98
AC,18,F,1,2,1,A,B,4,A,A,528.5600000000001
AC,19,M,1,2,1,A,B,4,A,A,437.73999999999995
AC,17,F,1,2,1,A,B,4,A,A,514.8799999999999
AC,18,M,1,2,1,D,B,5,A,A,571.92
AC,17,M,1,1,1,B,B,3,D,B,654.38
AC,17,F,2,2,2,C,C,4,D,B,520.9399999999999
AC,21,F,1,2,1,D,A,3,A,A,470.32000000000005
AC,16,F,1,1,1,A,A,4,A,A,579.3599999999999
AC,17,M,1,2,1,A,A,5,A,A,461.48
AC,18,F,1,2,1,A,A,3,A,B,438.2200000000001
AC,18,F,1,2,1,D,B,5,B,B,547.76
AC,19,F,1,2,1,A,A,6,A,A,449.38
AC,17,F,1,2,1,B,B,2,A,A,471.1
AC,17,F,1,2,1,A,A,6,B,A,489.12
AC,17,F,1,2,1,A,A,7,B,A,393.56
AC,17,F,1,2,1,C,C,4,D,B,547.72
AC,18,M,1,2,1,A,A,6,B,A,572.8399999999999
AC,18,F,1,2,1,A,A,5,A,B,425.4
AC,17,F,1,2,1,B,B,8,A,A,535.7
AC,19,F,1,2,1,A,B,6,A,A,396.23999999999995
AC,26,F,1,2,1,A,A,4,A,A,437.23999999999995
AC,17,F,1,1,1,B,C,6,B,A,541.64
AC,18,F,1,2,1,C,B,4,B,B,419.12
AC,20,F,1,1,1,A,A,3,A,A,444.52
AC,18,F,1,2,1,C,C,5,C,A,435.86
AC,25,F,1,2,1,A,A,4,A,A,416.16
AC,19,F,1,2,1,D,B,4,A,A,505.64
AC,17,F,1,2,1,B,B,3,A,B,656.1
AC,17,F,1,1,1,A,A,6,B,A,490.48
AC,17,M,1,2,1,B,B,7,A,B,523.96
AC,18,F,1,2,1,A,A,6,A,A,475.46000000000004
AC,17,M,1,2,1,A,A,3,B,A,528.6600000000001
AC,17,F,1,1,1,A,A,5,B,A,440.6
AC,17,F,1,2,1,A,B,5,A,A,479.7
AC,17,F,1,2,1,A,A,4,B,A,399.2
AC,17,F,1,2,1,A,A,4,A,A,435.7
AC,18,F,1,2,1,C,C,4,B,B,518.8399999999999
AC,17,M,1,2,1,B,A,4,A,A,542.3399999999999
AC,18,F,1,2,1,A,A,8,B,A,535.24
AC,18,M,1,2,1,A,A,7,B,A,489.17999999999995
AC,18,M,1,2,1,A,C,3,B,B,507.5400000000001
AC,20,F,1,2,1,A,A,4,A,B,399.78
AC,18,F,1,2,2,B,B,3,B,B,483.21999999999997
AC,22,M,1,2,1,A,A,5,A,A,425
AC,17,M,1,2,1,A,A,4,A,B,467.12
AC,18,M,1,2,1,B,B,4,A,B,471.6
AC,17,M,1,2,1,B,B,5,A,A,494.73999999999995
AC,19,M,1,2,1,A,A,4,B,B,408.14
AC,19,M,1,1,1,C,C,3,A,B,430.9200000000001
AC,18,M,1,1,1,A,B,2,A,A,511.1
AC,17,F,1,2,1,A,A,7,A,A,439.03999999999996
AC,19,M,1,2,1,B,B,4,C,A,428.12
AC,17,F,1,2,1,B,C,3,B,A,617.3399999999999
AC,17,F,1,1,1,D,C,5,C,B,673
AC,18,F,1,2,1,A,B,3,C,A,433.02
AC,18,M,1,1,1,B,C,2,B,B,441.78000000000003
AC,18,F,1,2,1,A,C,4,A,B,427.67999999999995
AC,17,M,1,1,1,A,A,2,A,B,483.67999999999995
AC,18,F,1,2,1,A,B,7,A,B,472.34
AC,17,F,1,2,1,A,A,4,B,A,480.73999999999995
AC,17,M,1,1,1,B,B,3,B,B,547.8
AC,17,M,1,2,1,A,A,5,A,A,569.24
AC,17,F,1,2,1,B,A,6,A,A,589.78
AC,17,F,1,2,1,A,A,6,A,B,391.4
AC,22,M,1,2,1,B,B,4,B,A,478.46000000000004
AC,17,M,1,2,1,B,C,4,D,B,475.0799999999999
AC,18,F,1,2,1,B,C,4,C,B,536.36
AC,21,F,1,2,1,A,A,8,A,A,498.7
AC,18,F,1,2,1,A,A,7,A,A,411.12
AC,17,F,1,1,2,C,A,5,D,B,651.42
AC,17,F,1,2,1,A,B,4,B,A,503.26000000000005
AC,17,F,1,2,1,A,C,6,A,B,549.14
AC,18,M,1,2,1,C,C,4,C,B,499.12
AC,17,M,1,1,1,D,B,6,B,A,510.91999999999996
AC,18,F,1,2,1,D,D,5,B,B,406.82
AC,18,F,1,2,1,A,A,3,A,B,446.71999999999997
AC,18,M,1,2,1,A,A,7,A,A,465.08000000000004
AC,18,M,1,1,1,C,C,3,B,B,497.3
AC,18,M,1,2,1,A,A,6,A,B,454.0799999999999
AC,17,F,1,2,1,A,B,5,B,A,521.5600000000001
AC,19,M,1,1,1,A,A,5,B,A,334.66
AC,17,F,1,1,1,A,A,5,A,A,612.2
AC,18,F,1,2,1,A,D,2,A,A,432.82
AC,17,F,1,2,1,A,A,5,A,B,462
AC,18,M,1,2,1,B,C,3,C,B,630.04
AC,18,M,1,2,1,A,A,5,B,B,581.42
AC,19,M,1,1,1,A,A,4,A,A,374.71999999999997
AC,17,M,1,2,1,D,B,3,A,B,521.28
AC,17,F,1,2,1,B,B,3,B,A,528.0799999999999
AC,20,M,1,2,1,A,A,7,A,B,427.43999999999994
AC,17,F,1,2,1,A,B,5,B,A,522.04
AC,17,F,1,1,1,A,C,5,D,B,503.38
AC,17,F,1,1,1,A,A,5,A,B,492.43999999999994
AC,18,F,1,2,1,B,A,3,B,B,497.2
AC,17,F,1,2,1,B,B,5,A,B,514.38
AC,18,M,1,2,1,A,B,7,A,A,400.48
AC,17,M,1,2,1,B,A,5,A,A,591.36
AC,17,F,1,2,2,D,C,3,D,B,556.0600000000001
AC,19,F,1,1,1,D,A,6,A,A,496.82
AC,17,M,1,2,1,A,C,5,A,B,561.74
AC,16,M,1,2,1,A,A,4,B,A,366
AC,18,F,1,1,1,B,B,5,A,B,529.1200000000001
AC,17,F,1,1,2,C,C,3,D,B,698.1
AC,18,F,1,2,1,C,C,4,B,B,473.82
AC,18,F,1,1,1,A,A,11,D,B,453.1
AC,19,F,1,2,1,A,A,3,A,A,451.06000000000006
AC,18,F,1,1,1,A,A,10,A,A,453.26000000000005
AC,18,M,1,2,1,C,B,4,A,A,445.84
AC,17,M,1,2,1,B,B,2,B,B,541.9200000000001
AC,18,F,1,2,1,A,A,5,A,A,504.12
AC,18,F,1,2,2,B,B,4,B,B,531.9200000000001
AC,18,F,1,2,1,B,A,5,B,A,440.21999999999997
AC,18,F,1,2,1,A,A,2,A,A,402.94
AC,17,F,1,2,1,A,A,5,A,A,523.8199999999999
AC,17,F,1,1,1,C,C,5,D,B,604.48
AC,17,M,1,2,1,A,A,5,A,B,571.44
AC,19,F,1,2,1,A,A,7,A,B,408
AC,18,M,1,1,1,A,A,3,A,A,429.4200000000001
AC,18,F,1,2,1,B,B,10,B,A,418.93999999999994
AC,18,F,1,2,1,A,A,5,B,B,411.38
AC,17,F,1,2,1,B,B,4,B,A,563.28
AC,19,F,1,2,2,A,A,8,B,B,487.32
AC,18,F,1,2,1,B,B,2,B,B,505.68
AC,18,F,1,2,1,B,A,8,A,A,491.4
AC,17,F,1,1,1,A,A,5,A,A,497.5799999999999
AC,18,M,1,2,1,C,C,3,B,B,606.8199999999999
AC,17,M,1,2,1,A,B,4,B,A,539.3799999999999
AC,18,M,1,2,1,C,C,2,D,B,578.5600000000001
AC,18,M,1,2,1,C,C,4,C,B,550.0600000000001
AC,18,F,1,2,1,A,A,6,C,B,510.5200000000001
AC,16,M,1,1,1,C,C,4,D,B,695.6200000000001
AC,18,F,1,2,1,A,C,4,A,B,550
AC,17,F,1,2,1,B,A,5,B,B,454.41999999999996
AC,17,F,1,2,1,B,A,4,A,A,435
AC,18,F,1,2,1,B,C,2,A,B,400.15999999999997
AC,16,M,1,2,2,C,C,4,D,B,611.9
AC,18,M,1,2,1,C,C,5,B,B,441.3
AC,18,M,1,2,1,A,A,9,B,A,414.32
AC,17,F,1,1,1,A,A,4,A,A,455.73999999999995
AC,33,F,2,2,1,B,B,4,B,B,434.84000000000003
AC,17,M,1,2,1,D,D,4,B,A,514.76
AC,17,F,1,2,1,B,B,6,A,A,481.34
AC,18,F,1,2,1,A,B,3,A,A,498.08000000000004
AC,17,F,1,2,1,A,A,3,A,A,500.84
AC,18,M,1,2,1,D,D,5,A,B,440.36
AC,18,F,1,2,1,D,B,5,A,B,525.14
AC,17,F,1,2,1,B,C,4,C,B,544.1
AC,17,M,1,2,1,A,A,7,A,A,486.78000000000003
AC,17,F,1,1,1,C,C,4,A,B,501.1
AC,17,F,1,2,1,A,B,3,B,A,612.34
AC,18,F,1,2,1,D,D,4,A,A,446.12
AC,18,M,1,1,1,B,C,4,B,A,548.8199999999999
AC,17,M,1,2,1,A,A,5,A,A,353.32
AC,26,F,1,2,1,B,A,5,A,B,365.93999999999994
AC,17,F,1,1,1,B,C,3,B,B,468.03999999999996
AC,18,F,1,2,1,A,A,7,B,B,495.03999999999996
AC,18,F,1,2,1,B,C,4,C,B,568.8399999999999
AC,21,F,1,2,1,A,D,3,A,B,379.98
AC,18,F,1,2,1,B,C,2,B,A,603.08
AC,18,F,1,2,1,B,B,4,B,A,503.7
AC,17,F,1,2,1,B,A,7,B,B,406.58000000000004
AC,17,M,1,1,1,C,C,5,C,B,633.4
AC,17,F,1,1,1,B,C,5,D,B,578.02
AC,17,M,1,2,1,D,A,7,B,B,583.16
AC,18,M,1,1,1,C,B,4,C,B,560.5600000000001
AC,18,M,1,2,1,A,A,5,B,A,373.02
AC,17,M,1,2,1,B,A,6,A,A,544.54
AC,16,M,1,2,1,A,A,7,A,A,550.0600000000001
AC,18,F,1,2,1,A,A,4,A,A,483.8
AC,19,M,2,1,1,B,A,8,C,A,504.53999999999996
AC,18,F,1,2,1,D,D,3,A,A,491.32
AC,18,M,1,1,1,B,B,5,A,B,577.44
AC,17,M,1,2,1,B,B,6,C,B,615.26
AC,18,M,1,2,1,A,A,4,A,A,400.52
AC,19,F,1,2,1,A,A,9,A,A,308.14
AC,18,F,1,2,1,A,A,4,A,A,434.78000000000003
AC,22,M,1,2,1,A,A,5,A,A,416.14
AC,18,F,1,2,1,A,B,6,B,B,551.5600000000001
AC,17,F,1,2,1,D,A,6,A,A,446.5799999999999
AC,17,F,1,1,2,C,C,5,D,B,708.54
AC,17,F,1,2,1,A,A,3,B,B,442.78000000000003
AC,20,M,1,2,1,D,A,4,A,A,480.52
AC,17,F,1,2,1,B,A,3,A,B,413.9599999999999
AC,19,F,1,1,1,A,A,6,A,B,437.2200000000001
AC,17,F,1,2,2,A,C,2,A,A,509.5
AC,19,F,1,2,1,A,A,4,A,A,465.38
AC,17,F,1,1,1,B,B,10,A,A,466.3
AC,16,F,1,1,2,C,B,4,C,B,671.7
AC,19,M,1,2,1,B,A,4,A,B,449.46000000000004
AC,18,F,1,1,1,A,A,7,A,A,481.56000000000006
AC,17,F,1,2,1,A,C,4,B,A,439.23999999999995
AC,17,F,1,1,2,C,C,3,D,B,684.7
AC,17,F,2,2,1,A,C,4,C,B,496
AC,18,M,1,2,1,A,C,2,D,B,493.96000000000004
AC,17,F,1,2,1,A,A,7,A,A,484.38
AC,17,F,1,2,1,A,A,5,A,A,382.3
AC,18,F,1,2,1,A,A,5,A,B,372.36
AC,17,F,1,2,1,A,A,6,A,A,496.88
AC,17,F,1,2,1,A,A,6,A,A,564.28
AC,17,F,1,2,1,C,C,5,D,B,676.24
AC,19,F,1,2,1,A,A,2,A,A,430.88
AC,17,M,1,1,1,C,C,3,C,B,549.9799999999999
AC,17,M,1,2,1,B,B,4,C,B,393.56000000000006
AC,18,F,1,2,1,A,B,6,A,A,548.32
AC,18,F,1,1,1,A,A,3,A,A,440.02
AC,19,F,1,2,1,A,A,3,B,B,462.28000000000003
AC,18,M,1,2,1,A,A,9,B,B,593
AC,19,M,1,2,1,B,B,6,A,A,478.32
AC,17,F,1,1,1,A,C,4,C,B,613.3399999999999
AC,21,M,1,1,1,B,B,5,A,A,422
AC,19,F,1,2,1,A,A,1,A,A,396.38
AC,18,M,1,1,1,A,B,3,B,B,430.74000000000007
AC,20,M,1,2,1,D,A,5,D,B,397.88
AC,19,F,1,2,1,B,B,4,A,B,404.71999999999997
AC,18,M,1,2,1,A,B,5,B,B,502.3
AC,18,F,1,2,1,A,A,5,B,B,453.56000000000006
AC,17,F,1,2,1,A,B,6,A,A,511.87999999999994
AC,18,M,1,2,1,A,A,5,A,B,412.41999999999996
AC,18,F,1,1,1,B,B,3,C,A,441.53999999999996
AC,17,F,2,2,1,A,B,5,B,B,519.5600000000001
AC,17,F,1,2,2,B,B,4,D,B,597
AC,21,F,1,1,1,B,D,6,A,A,320.65999999999997
AC,18,F,1,2,1,A,A,4,C,B,544.6800000000001
AC,18,F,1,2,1,A,B,4,A,B,435.16
AC,20,M,1,2,1,A,A,3,A,A,483.1
AC,18,M,1,2,1,B,B,5,B,B,540.0799999999999
AC,17,F,1,2,1,C,B,4,A,B,453.64
AC,18,M,1,2,1,A,A,6,A,B,514.54
AC,20,F,1,2,1,A,A,4,A,A,483.8
AC,16,F,1,2,2,A,B,5,A,A,503.6
AC,17,F,1,1,1,A,B,3,C,B,476.68
AC,19,F,1,2,1,D,A,3,B,B,546.5600000000001
AC,17,F,1,2,1,C,C,6,C,B,575.08
AC,18,F,1,2,1,B,A,4,A,B,483.28000000000003
AC,17,F,1,2,1,B,B,9,B,A,487.46000000000004
AC,17,F,1,2,1,B,B,3,A,A,437
AC,18,F,1,2,1,B,B,5,C,A,452.28000000000003
