SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
RJ,18,M,1,1,1,C,C,3,D,B,663.1
RJ,18,M,1,2,1,A,B,5,C,B,512.3
RJ,19,M,1,1,1,D,B,4,B,B,420.94000000000005
RJ,17,M,1,2,1,A,C,4,C,A,657.5
RJ,17,F,1,1,1,B,B,3,C,B,532.2
RJ,17,M,1,1,1,A,B,4,A,A,548.88
RJ,17,F,1,1,1,B,A,8,B,B,409.8
RJ,18,F,1,2,2,A,B,3,A,B,480.64
RJ,19,M,1,1,2,B,B,3,C,B,600.0200000000001
RJ,18,F,1,2,1,D,B,3,B,A,363.3
RJ,28,F,2,2,1,A,B,3,A,B,427.96000000000004
RJ,20,M,1,2,1,B,B,4,B,B,350.28
RJ,18,F,1,1,1,A,A,4,C,B,574.92
RJ,17,M,1,1,1,A,C,5,C,B,570.4200000000001
RJ,17,M,1,1,1,C,B,4,B,B,616.42
RJ,18,F,1,1,1,A,B,4,C,B,560.26
RJ,18,F,1,2,1,B,A,3,B,B,471.23999999999995
RJ,18,M,1,1,1,A,A,4,C,B,677.22
RJ,18,F,1,2,1,B,B,3,C,B,539.1800000000001
RJ,19,F,1,2,1,B,A,3,A,A,477.82
RJ,18,M,1,1,1,C,C,5,D,B,694.98
RJ,17,F,1,2,1,B,B,4,B,B,481.66
RJ,19,F,1,2,1,A,A,6,B,B,462.08000000000004
RJ,17,M,1,2,1,A,A,3,C,B,530.64
RJ,17,F,1,1,1,A,B,3,B,B,407.88
RJ,18,M,1,2,1,A,A,4,B,B,558.9399999999999
RJ,21,M,1,1,1,D,A,2,A,B,553.2
RJ,20,F,1,2,1,A,A,2,B,B,573.26
RJ,18,M,1,2,1,B,A,3,A,B,680.72
RJ,19,M,1,2,1,A,A,4,B,B,502.76000000000005
RJ,21,F,1,2,1,A,A,4,B,B,485.41999999999996
RJ,17,F,1,2,1,B,A,5,B,A,375.97999999999996
RJ,17,F,1,1,1,A,B,4,C,B,538.86
RJ,19,M,1,2,2,A,A,6,B,B,459.86
RJ,18,F,1,2,2,A,A,3,B,B,511.38
RJ,17,F,1,2,1,D,A,2,A,B,432
RJ,17,M,1,1,1,C,B,2,B,B,680.72
RJ,18,F,1,1,1,A,C,3,B,B,555.5600000000001
RJ,17,F,1,1,1,A,D,4,C,B,556.1
RJ,16,M,1,2,1,A,B,5,C,B,521.52
RJ,20,M,1,2,1,B,A,4,B,B,426.76000000000005
RJ,18,F,1,2,1,A,B,4,A,B,442.03999999999996
RJ,17,F,1,1,2,B,C,4,D,B,654.48
RJ,18,F,1,2,1,A,C,4,D,B,521.7
RJ,18,M,1,2,2,B,A,4,B,B,439.4799999999999
RJ,21,M,1,2,1,A,A,4,B,B,543.6200000000001
RJ,17,F,1,2,1,A,A,2,A,B,520.64
RJ,18,M,1,2,1,A,A,4,C,A,499.1
RJ,18,M,1,1,1,B,B,4,A,B,581.0200000000001
RJ,17,F,1,2,1,B,C,3,C,B,624.86
RJ,20,M,1,2,1,B,C,2,C,B,516.0799999999999
RJ,17,F,1,1,1,D,C,3,D,B,692.5600000000001
RJ,17,F,1,1,2,A,A,2,B,B,606.9
RJ,17,F,1,2,1,D,A,3,B,A,485.3
RJ,20,F,1,2,1,D,A,7,A,A,342.36
RJ,17,F,1,1,2,C,C,5,C,B,579.4399999999999
RJ,17,F,1,1,1,C,C,5,D,B,674.26
RJ,19,M,1,2,1,C,C,3,C,B,655.3199999999999
RJ,18,M,1,1,2,A,A,4,C,B,538.3
RJ,17,F,1,2,1,A,A,5,A,B,522.04
RJ,17,F,1,2,1,D,B,4,C,B,533.5600000000001
RJ,19,F,1,1,1,C,C,5,D,B,604.94
RJ,18,M,1,1,2,D,A,2,C,B,560.46
RJ,18,F,1,1,1,A,B,4,A,A,416.8
RJ,17,F,1,2,1,A,A,2,A,A,462.5
RJ,17,F,1,1,1,B,B,3,C,B,525.0600000000001
RJ,18,M,1,2,1,A,A,5,A,B,413.36
RJ,17,F,1,2,1,A,B,5,A,B,512.5600000000001
RJ,17,F,1,1,2,C,A,2,D,B,510.7
RJ,17,M,2,1,2,C,C,3,D,B,804.8199999999999
RJ,17,M,1,1,2,C,C,4,D,B,701.6
RJ,18,M,1,2,1,A,B,4,A,B,417.14
RJ,18,M,1,2,1,A,A,3,B,B,460.03999999999996
RJ,18,M,1,1,1,C,C,4,D,B,685
RJ,17,F,1,2,1,A,A,2,B,B,536.36
RJ,18,M,1,1,2,C,C,4,D,B,649.6600000000001
RJ,17,F,1,2,1,B,C,4,C,B,539.38
RJ,17,F,1,1,1,C,C,4,D,B,562.1
RJ,18,M,1,2,1,B,B,5,C,B,399.14
RJ,17,F,1,1,2,B,C,3,D,B,712.76
RJ,18,F,1,2,2,C,B,6,D,B,523.4399999999999
RJ,18,F,1,1,2,C,B,4,D,B,646.48
RJ,17,M,1,1,2,C,C,4,D,B,758.9
RJ,17,M,1,2,1,A,B,3,A,A,564.1200000000001
RJ,18,M,1,1,2,A,B,4,C,B,576.42
RJ,18,F,1,2,1,B,B,4,B,B,578.22
RJ,17,M,1,2,1,D,B,2,A,B,557.76
RJ,17,M,1,2,1,B,B,3,B,B,461.71999999999997
RJ,18,M,1,2,1,A,A,4,C,B,605.8399999999999
RJ,18,F,1,2,1,B,A,4,B,B,502.1
RJ,17,M,1,1,1,A,C,5,C,B,471.12000000000006
RJ,19,F,1,2,1,A,A,3,B,B,522.04
RJ,17,F,1,1,2,B,C,5,C,B,658.3
RJ,18,F,1,1,1,D,C,2,B,B,567.1200000000001
RJ,17,M,1,1,2,B,C,4,D,B,639.5400000000001
RJ,17,F,1,1,1,B,A,4,D,B,507.12
RJ,17,M,1,1,2,C,C,4,D,B,415.65999999999997
RJ,18,M,1,1,1,B,B,8,B,B,564.0400000000001
RJ,18,M,1,1,2,C,C,4,D,B,571.2
RJ,17,F,1,2,1,D,C,2,D,B,724.86
RJ,18,F,1,2,1,A,A,3,B,B,458.68
RJ,21,M,1,1,1,B,A,3,B,B,524.58
RJ,19,M,1,1,2,C,C,4,D,B,627.5600000000001
RJ,17,F,1,1,1,B,B,4,A,B,435.16
RJ,16,M,1,1,1,A,A,5,A,B,499.66
RJ,18,F,1,2,2,B,C,2,C,B,641.04
RJ,17,F,1,1,1,A,B,2,B,B,569.0600000000001
RJ,17,F,1,1,1,A,B,4,C,B,523.8399999999999
RJ,18,F,1,1,2,B,B,2,C,B,673.96
RJ,18,F,1,2,1,A,A,5,A,A,456.73999999999995
RJ,18,F,1,1,2,A,B,3,B,B,636.94
RJ,24,M,1,2,1,A,A,4,B,B,419.23999999999995
RJ,19,M,1,1,1,C,C,3,B,A,470.73999999999995
RJ,17,M,1,2,2,A,C,3,B,B,611.86
RJ,19,M,1,2,2,C,C,3,B,B,481.66
RJ,19,F,1,2,1,A,C,3,C,B,516.24
RJ,18,F,1,1,2,B,C,4,C,B,488.53999999999996
RJ,17,F,1,1,1,C,C,4,D,B,669.14
RJ,18,F,1,2,1,A,A,4,B,B,394.24000000000007
RJ,17,M,1,2,1,B,B,3,C,B,583.3199999999999
RJ,17,F,1,1,1,A,C,5,D,B,497.62000000000006
RJ,18,F,1,1,2,B,B,4,D,B,520.1600000000001
RJ,19,M,1,2,1,A,A,4,C,B,499.1
RJ,18,M,1,1,2,D,B,4,B,B,413.68
RJ,18,M,1,2,1,A,B,3,A,B,584.74
RJ,18,F,1,2,2,A,B,3,A,A,561.74
RJ,25,F,1,2,1,B,B,4,A,B,526.92
RJ,19,M,1,1,1,A,A,3,B,B,706.5
RJ,18,F,1,1,1,D,A,3,A,A,540.08
RJ,17,F,1,1,1,B,B,3,A,B,628.0799999999999
RJ,18,M,1,2,1,B,A,2,B,B,586.4
RJ,17,M,1,2,1,A,B,4,C,B,649.54
RJ,19,F,1,2,1,A,A,6,A,B,403.4
RJ,17,F,1,2,1,C,B,2,B,B,490.26000000000005
RJ,17,M,1,1,2,B,C,4,D,B,575.1
RJ,20,F,1,1,1,A,A,2,A,B,487.85999999999996
RJ,19,M,1,2,1,B,B,4,A,B,541.74
RJ,18,M,1,2,2,C,C,2,D,B,700.92
RJ,17,F,1,1,2,B,B,4,C,B,620
RJ,18,M,1,1,2,C,C,3,C,B,618.26
RJ,17,M,1,1,1,A,B,3,C,A,409.36
RJ,18,F,1,2,1,A,B,2,A,B,469.38
RJ,18,F,1,2,1,B,B,4,C,B,495.86
RJ,19,F,1,1,1,A,B,4,B,B,402.46
RJ,18,M,1,2,1,A,C,4,C,B,485.46000000000004
RJ,17,M,1,2,1,B,A,4,A,B,453.28000000000003
RJ,17,F,1,2,1,B,B,4,B,B,319.18
RJ,19,M,1,2,1,D,D,4,C,B,461.06000000000006
RJ,18,M,1,2,2,C,C,4,D,B,738.7
RJ,18,F,1,1,2,B,C,4,D,B,730.4799999999999
RJ,19,F,1,2,1,A,B,5,C,B,466.21999999999997
RJ,19,M,1,2,1,A,B,4,C,B,661.76
RJ,17,M,1,2,2,B,B,2,D,B,682.04
RJ,19,F,1,2,1,A,A,4,C,B,310.34000000000003
RJ,17,M,1,1,2,C,B,4,D,B,664.48
RJ,18,M,1,1,1,B,B,3,C,B,472.43999999999994
RJ,43,M,1,1,1,A,A,1,A,A,374.62
RJ,18,F,1,2,1,C,B,4,C,B,517.6
RJ,17,F,1,1,1,B,B,2,C,B,537.8399999999999
RJ,17,F,1,1,1,B,B,3,B,B,422.21999999999997
RJ,18,F,1,2,1,A,B,4,B,B,521.36
RJ,18,F,1,2,1,C,B,4,C,B,491.12
RJ,17,M,1,2,2,B,B,3,C,B,651.92
RJ,17,M,1,2,1,A,C,4,B,A,421.66
RJ,18,F,1,1,2,C,B,3,B,B,564.66
RJ,19,M,1,1,1,B,C,2,D,B,677.24
RJ,17,F,1,1,2,B,B,2,D,B,680.22
RJ,16,F,1,2,1,B,B,4,B,B,501.5200000000001
RJ,19,M,1,1,1,A,A,2,C,B,567.6800000000001
RJ,18,M,1,1,2,A,B,3,A,B,481.08000000000004
RJ,18,M,1,2,1,B,B,5,B,B,490.21999999999997
RJ,17,M,1,1,2,B,A,3,A,B,492.2200000000001
RJ,18,M,1,1,1,B,C,6,B,A,528.0600000000001
RJ,18,F,1,2,1,A,B,3,C,A,492.06000000000006
RJ,18,F,1,1,1,B,B,4,A,B,541.36
RJ,18,F,1,2,1,A,A,4,A,B,472.73999999999995
RJ,18,M,1,1,2,C,C,4,D,B,672.8399999999999
RJ,20,F,1,2,1,A,A,4,B,B,423.64
RJ,17,F,1,1,2,B,B,4,C,B,593.72
RJ,18,F,1,2,2,A,C,3,B,A,486.2
RJ,18,F,1,2,1,B,A,2,B,B,440.38
RJ,18,M,1,1,2,A,C,4,B,B,584.04
RJ,18,F,1,2,1,C,C,3,C,B,489.56000000000006
RJ,19,F,1,1,1,C,B,3,C,B,586.2
RJ,19,F,1,1,2,C,C,4,D,B,603.78
RJ,18,M,1,1,2,D,B,5,A,B,410.73999999999995
RJ,17,F,1,1,2,C,C,4,D,B,640.96
RJ,18,F,1,2,2,B,B,3,C,B,578.5
RJ,18,F,1,1,1,B,B,4,B,B,410.17999999999995
RJ,18,F,1,2,1,A,A,3,A,A,509.9599999999999
RJ,26,F,1,2,1,A,A,3,A,A,415.02
RJ,17,F,1,2,2,B,B,3,C,B,649.4399999999999
RJ,18,F,1,1,2,A,B,4,B,B,619.5600000000001
RJ,18,F,1,1,1,B,A,2,B,B,611.3799999999999
RJ,17,F,1,1,1,B,B,4,C,B,648.08
RJ,18,M,1,2,1,A,B,5,B,B,648.0799999999999
RJ,18,F,1,1,1,B,B,3,B,B,495.91999999999996
RJ,19,F,1,2,1,A,A,5,B,B,449.8
RJ,18,F,1,1,1,A,A,5,A,B,490.88
RJ,18,F,1,1,2,B,C,3,D,B,668.02
RJ,18,M,1,2,1,A,A,5,B,B,546.48
RJ,17,F,1,1,2,C,B,5,C,B,620.38
RJ,17,F,1,1,1,A,B,4,B,B,459.66
RJ,17,F,1,1,2,C,B,5,D,B,590.02
RJ,18,M,1,1,1,B,B,4,C,B,581.8
RJ,17,M,1,2,2,C,C,4,D,B,729.9200000000001
RJ,17,F,1,1,2,C,B,4,B,B,554.52
RJ,18,F,1,1,1,B,A,3,C,B,490.8
RJ,17,M,1,2,1,B,B,4,C,B,485.64
RJ,18,F,2,1,1,B,A,4,C,A,396.21999999999997
RJ,18,M,1,2,1,B,B,3,B,A,489.66
RJ,19,M,1,2,2,B,B,5,B,A,444.34
RJ,17,M,1,1,2,A,B,3,C,B,673.98
RJ,18,F,1,2,1,A,B,4,C,A,549.6400000000001
RJ,20,F,1,2,1,C,B,4,D,B,567.6
RJ,17,M,1,1,1,C,B,4,A,B,561.7
RJ,18,F,1,2,2,A,B,3,D,B,613.98
RJ,17,F,1,2,2,B,B,3,B,A,525.98
RJ,18,F,1,1,1,B,A,5,A,B,530.96
RJ,18,F,1,1,1,B,A,3,C,B,512.74
RJ,17,F,1,2,2,D,D,4,B,B,559.56
