SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
MA,17,M,1,2,2,A,B,4,A,A,519.08
MA,18,F,1,2,1,A,A,5,B,B,337.3
MA,19,F,1,2,1,A,A,6,A,A,392.8
MA,17,F,1,2,1,D,D,4,A,A,520.38
MA,18,M,1,2,1,A,B,4,B,A,488.82
MA,19,F,1,2,1,A,A,6,A,A,549.54
MA,19,F,1,2,1,D,D,5,A,A,418.5
MA,17,F,1,2,1,A,A,3,A,A,317.18
MA,17,M,1,2,1,C,C,6,C,B,543.3
MA,16,F,1,1,2,C,B,7,C,B,591.1800000000001
MA,18,F,1,2,1,D,D,7,B,A,497.21999999999997
MA,18,M,1,2,1,A,A,4,A,A,505.71999999999997
MA,17,F,1,2,2,A,C,3,B,B,532.12
MA,18,F,1,1,1,B,A,3,A,B,503.96000000000004
MA,18,F,1,2,1,A,B,4,A,A,519.6200000000001
MA,18,F,1,2,1,B,A,6,A,A,554.5200000000001
MA,18,F,1,2,1,A,A,4,B,B,487.9799999999999
MA,17,F,1,2,1,A,A,5,B,B,496.5
MA,19,M,1,1,1,A,A,4,B,A,377.86
MA,17,M,1,2,2,A,A,3,A,B,624.96
MA,17,F,1,1,1,C,B,5,D,B,513.1400000000001
MA,20,M,1,2,1,A,B,6,A,B,471.14
MA,18,F,1,2,1,D,A,5,B,B,412.1
MA,18,F,1,2,2,C,B,3,D,B,632.4
MA,17,F,1,2,1,A,B,4,A,A,444.7200000000001
MA,17,M,1,1,1,A,C,3,B,B,570.8399999999999
MA,17,F,1,2,1,D,A,5,A,B,433.2
MA,18,F,1,2,1,A,A,3,B,A,453.66
MA,18,M,1,2,1,A,B,6,A,B,586.24
MA,18,F,1,2,1,A,A,5,A,A,472.21999999999997
MA,18,M,1,2,1,C,B,5,B,B,627.8799999999999
MA,17,F,1,2,1,A,A,8,B,A,458.48
MA,20,M,1,1,1,D,A,6,D,B,495.32
MA,21,M,1,2,1,A,A,7,A,A,448.56000000000006
MA,20,F,1,2,1,A,B,5,A,B,395.58000000000004
