SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_ESCOLA,Q001,Q002,Q005,Q006,Q025,NU_MED
RS,18,M,1,1,2,B,C,4,D,B,619.9599999999999
RS,18,F,1,1,1,B,B,4,C,B,679.52
RS,17,F,1,1,2,A,B,4,C,B,490.43999999999994
RS,17,F,1,1,1,B,B,4,C,B,348.74
RS,17,F,1,1,1,B,A,3,C,B,747.96
RS,17,F,1,1,1,B,A,4,A,B,505.03999999999996
RS,18,F,1,1,1,B,B,7,C,B,513.06
RS,20,M,1,1,1,A,C,3,D,B,499.76000000000005
RS,17,F,1,2,1,C,B,5,B,B,368.71999999999997
RS,17,F,1,1,1,B,A,4,D,B,648.7
RS,20,F,1,1,1,A,C,4,C,B,449.43999999999994
RS,18,F,1,1,1,A,A,6,B,A,531.54
RS,18,F,1,1,1,A,B,3,B,B,492.5799999999999
RS,18,F,1,1,1,A,A,3,C,B,465.38
RS,18,F,1,2,1,A,A,4,B,B,475.21999999999997
RS,18,M,1,1,1,A,A,6,C,B,489.82
RS,18,F,1,1,1,C,C,4,D,B,501.71999999999997
RS,17,F,1,1,1,A,B,6,D,B,508.2200000000001
RS,18,F,1,1,1,C,C,3,C,B,491.67999999999995
RS,18,M,1,1,1,A,A,4,C,B,591.5600000000001
RS,19,F,1,2,1,D,A,4,C,B,504.5200000000001
RS,18,F,1,1,1,B,A,4,C,B,597.54
RS,18,F,1,1,1,A,A,3,B,B,527.9
RS,17,F,1,1,1,A,A,3,C,B,555.36
RS,18,F,1,1,1,B,A,4,D,B,599.96
RS,17,M,1,1,1,A,B,3,B,B,545.9799999999999
RS,17,M,1,1,1,B,C,4,D,B,687.3599999999999
RS,17,F,1,1,1,A,C,4,C,A,491.8
RS,17,F,1,2,1,D,A,4,C,B,497.88
RS,17,F,1,1,1,C,C,4,D,B,637.92
RS,18,M,1,1,1,A,A,4,C,B,549.46
RS,19,F,1,2,1,A,A,6,C,A,508.56000000000006
RS,17,F,1,1,1,A,A,4,B,B,523.46
